handle,text,truncated,cleaned_text,subjectivity,polarity,sentiment_analysis
realDonaldTrump,"Remember @JebBush wants COMMON CORE (education from D.C.) and is very weak on ILLEGAL IMMIGRATION (""come as act of love""). Not a leader!",False,remember jebbush wants common core education weak illegal immigration come act love leader,0.465,-0.095,negative
realDonaldTrump,"Thank you, New Hampshire! #FITN https://t.co/uZItWkqQZa",False,thank new hampshire fitn,0.45454545454545453,0.13636363636363635,positive
realDonaldTrump,"Thank you, New Hampshire! 
#FITN #NHPrimary #VoteTrumpNH  
Voting questions? https://t.co/BmZyKQOZJJ https://t.co/1tZfqVETrX",False,thank new hampshire fitn nhprimary votetrumpnh voting questions,0.45454545454545453,0.13636363636363635,positive
realDonaldTrump,"#VoteTrumpNH #NHPrimary #FITN
https://t.co/p4XCxNkXQO",False,votetrumpnh nhprimary fitn,0.0,0.0,neutral
realDonaldTrump,"Now that Bush has wasted $120 million of special interest money on his failed campaign, he says he would end super PACs. Sad!",False,bush wasted million special interest money failed campaign says would end super pacs sad,0.5076190476190476,-0.1019047619047619,negative
realDonaldTrump,"Today's third stop- Londonderry, New Hampshire! Thank you!
#FITN #VoteTrumpNH https://t.co/pRpcxaZ7ov",False,today third stop londonderry new hampshire thank fitn votetrumpnh,0.22727272727272727,0.06818181818181818,positive
realDonaldTrump,"""Jeb is a weak guy."" @EricTrump
https://t.co/w8YuC5bApY",False,jeb weak guy erictrump,0.625,-0.375,negative
realDonaldTrump,".@DonaldJTrumpJr: Trump has had a lot more responsibility to deal with than any of the other GOP candidates
https://t.co/9XLCf5ch4q",False,donaldjtrumpjr trump lot responsibility deal gop candidates,0.0,0.0,neutral
realDonaldTrump,America needs strong leadership. Politicians can talk but they don’t get things done. Video: https://t.co/YwZdQdzKcz https://t.co/lBXXyuZAcO,False,america needs strong leadership politicians talk get things done video,0.7333333333333333,0.4333333333333333,positive
realDonaldTrump,Everybody is laughing at Jeb Bush-spent $100 million and is at bottom of pack. A pathetic figure!,False,everybody laughing jeb bush spent million bottom pack pathetic figure,0.55,-0.55,negative
realDonaldTrump,Jeb Bush is desperate - strongly in favor of #CommonCore and very weak on illegal immigration.,False,jeb bush desperate strongly favor commoncore weak illegal immigration,0.7145833333333333,-0.2604166666666667,negative
realDonaldTrump,"Thank you for your support at this mornings Town Hall- in Salem, New Hampshire. #FITN #NHPrimary https://t.co/4m6dabtxCV",False,thank support mornings town hall salem new hampshire fitn nhprimary,0.45454545454545453,0.13636363636363635,positive
realDonaldTrump,Jeb Bush has zero communication skills so he spent a fortune of special interest money on a Super Bowl ad. He is a weak candidate!,False,jeb bush zero communication skills spent fortune special interest money super bowl weak candidate,0.4907738095238095,0.053869047619047594,positive
realDonaldTrump,"My two wonderful sons, Don and Eric, will be on @foxandfriends at 7:02 - now! Enjoy.",False,two wonderful sons eric foxandfriends enjoy,0.75,0.7,positive
realDonaldTrump,So far the Super Bowl is very boring - not nearly as exciting as politics - MAKE AMERICA GREAT AGAIN!,False,far super bowl boring nearly exciting politics make america great,0.8433333333333334,0.10666666666666669,positive
realDonaldTrump,I am in New Hampshire having a great time! Loved the #GOPDebate last night! Everybody enjoy the Super Bowl. #SuperBowlSunday #SB50,False,new hampshire great time loved gopdebate last night everybody enjoy super bowl superbowlsunday,0.5396464646464647,0.39494949494949494,positive
realDonaldTrump,"Thank you- Plymouth, New Hampshire! #FITN #NHPrimary https://t.co/1hzn6iZIEw",False,thank plymouth new hampshire fitn nhprimary,0.45454545454545453,0.13636363636363635,positive
realDonaldTrump,Thank you Newt!  https://t.co/6FkwdpI0Oj,False,thank newt,0.0,0.0,neutral
realDonaldTrump,"We are going to have a big event at the Verizon Wireless Arena in Manchester, New Hampshire! 5K+! Join us tomorrow: https://t.co/HVfhtIPcIp",False,going big event verizon wireless arena manchester new hampshire join tomorrow,0.2772727272727273,0.06818181818181818,positive
realDonaldTrump,"Great to meet everyone while having breakfast @ChezVachon this morning! #FITN #VoteTrumpNH
https://t.co/25UwkinUOd https://t.co/bmZvSmWe7Y",False,great meet everyone breakfast chezvachon morning fitn votetrumpnh,0.75,0.8,positive
realDonaldTrump,".@ABCPolitics #GOPDebate
#MakeAmericaGreatAgain #FITN https://t.co/jM6wrUGQox",False,abcpolitics gopdebate makeamericagreatagain fitn,0.0,0.0,neutral
realDonaldTrump,I will be on Meet the Press with Chuck Todd on NBC this morning. Enjoy! https://t.co/EIYyfFtnPs,False,meet press chuck todd nbc morning enjoy,0.5,0.4,positive
realDonaldTrump,I am on @foxandfriends now! Tune in!,False,foxandfriends tune,0.0,0.0,neutral
realDonaldTrump,I will be on State of the Union @CNN with @jaketapper at 9am. Enjoy!,False,state union cnn jaketapper enjoy,0.5,0.4,positive
realDonaldTrump,"""@JoeNBC: @jonkarl: ""This has been a great debate for Donald Trump.""""",False,joenbc jonkarl great debate donald trump,0.75,0.8,positive
realDonaldTrump,"""@JoeNBC: Trump just talked on MSNBC like a man who knows he had a very good night.""",False,joenbc trump talked msnbc like man knows good night,0.6000000000000001,0.7,positive
realDonaldTrump,"""@piersmorgan: Trump won that debate. People can huff &amp; puff all they like but he was the best candidate on the night. #GOPDebate",False,piersmorgan trump debate people huff amp puff like best candidate night gopdebate,0.3,1.0,positive
realDonaldTrump,"""@piersmorgan:  Jeb Bush was as ineffectual as ever. As always, @David_Gergen calls it right: Trump held them off. #GOPDebate""",False,piersmorgan jeb bush ineffectual ever always david_gergen calls right trump held gopdebate,0.5357142857142857,0.2857142857142857,positive
realDonaldTrump,"""@newtgingrich: Trump shows courage in defending eminent domain as a necessity for construction of infrastructure""",False,newtgingrich trump shows courage defending eminent domain necessity construction infrastructure,0.0,0.0,neutral
realDonaldTrump,"""@newtgingrich: Trump hits it out of the park in describing effective deal making""",False,newtgingrich trump hits park describing effective deal making,0.8,0.6,positive
realDonaldTrump,"""@JoeNBC: Trump, Kasich, Jeb and Christie all had good nights.""",False,joenbc trump kasich jeb christie good nights,0.6000000000000001,0.7,positive
realDonaldTrump,"""@JoeNBC: Latest UMass Tracking Poll. NH GOP Trump 35 (+1) Rubio 14 (-1) Cruz 13 (-1) Jeb 10 (+2) Kasich 10 (+2)""",False,joenbc latest umass tracking poll gop trump rubio cruz jeb kasich,0.9,0.5,positive
realDonaldTrump,"""@JoeNBC: Cokie Roberts says Donald Trump had a really good night.""",False,joenbc cokie roberts says donald trump really good night,0.6000000000000001,0.7,positive
realDonaldTrump,"""@GOP_Left_Me: @JoeNBC Donald Trump won that debate hands down, Christi beat up Rubio.",False,gop_left_me joenbc donald trump debate hands christi beat rubio,0.0,0.0,neutral
realDonaldTrump,"""@MarkHalperin: My debate report card: Christie A-, Trump A-, Bush B+, Kasich B+, Cruz B, Carson C, Rubio D. Full report cards here.",False,markhalperin debate report card christie trump bush kasich cruz carson rubio full report cards,0.55,0.35,positive
realDonaldTrump,"""@JoeNBC: Cruz really seems out of his element in New Hampshire. It is such a different battlefield then Iowa and the South.""",False,joenbc cruz really seems element new hampshire different battlefield iowa south,0.41818181818181815,0.11212121212121212,positive
realDonaldTrump,"""@ABC:DonaldTrump: ""The police in this country have done an unbelievable job of keeping law and order."" #GOPDebate https://t.co/t2ocHFI6H3""",False,abc donaldtrump police country done unbelievable job keeping law order gopdebate,1.0,-0.25,negative
realDonaldTrump,"""@ABCPolitics: .@realDonaldTrump dominating @Google searches throughout #GPLFers.  https://t.co/IF35C2jcon""",False,abcpolitics realdonaldtrump dominating google searches throughout gplfers,0.0,0.0,neutral
realDonaldTrump,"""@ABCPolitics: .@realDonaldTrump led in @twitter conversation during the #GOPDebate.  https://t.co/ZuMwroT8dl""",False,abcpolitics realdonaldtrump led twitter conversation gopdebate,0.0,0.0,neutral
realDonaldTrump,"Come join us at the Verizon Wireless Center- Manchester, New Hampshire on 2/8! Register now: https://t.co/xK5HYX226k https://t.co/zjRpnoV2ih",False,come join verizon wireless center manchester new hampshire register,0.2772727272727273,0.018181818181818174,positive
realDonaldTrump,Debate ready!!! @realDonaldTrump #MakeAmericaGreatAgain #TrumpTrain https://t.co/qE6suiO315,False,debate ready realdonaldtrump makeamericagreatagain trumptrain,0.5,0.2,positive
realDonaldTrump,I love New Hampshire - will be an exciting evening!,False,love new hampshire exciting evening,0.6181818181818182,0.3121212121212121,positive
realDonaldTrump,"""@realOllieTaylor: @paintonmy: IA caucus hasn't picked nominee in 16 years! Cruz dirty tricks stole it. Trump way ahead in primary states.",False,realollietaylor paintonmy caucus picked nominee years cruz dirty tricks stole trump way ahead primary states,0.65,-0.09999999999999998,negative
realDonaldTrump,"""@paintonmyjeans: If I owned a big company that was failing, I'd hire DonaldTrump to make it great again-Rubio/Cruz wouldnt be considered""",False,paintonmyjeans owned big company failing hire donaldtrump make great rubio cruz wouldnt considered,0.425,0.4,positive
realDonaldTrump,"""@big_carsonrocks: AMERICA...Stop being duped...WAKE UP Cruz &amp; Rubio establishment phonies. DonaldTrump only truthful &amp; not owned candidate""",False,big_carsonrocks america stop duped wake cruz amp rubio establishment phonies donaldtrump truthful amp owned candidate,0.5,0.5,positive
realDonaldTrump,"""@Enlighten2881: @ukcatwoman52 @ericnlin @AC360 How come Rubio&amp;Cruz are going to turn America around but did nothing in the Senate for USA?""",False,enlighten ukcatwoman ericnlin come rubio amp cruz going turn america around nothing senate usa,0.0,0.0,neutral
realDonaldTrump,"Join me tomorrow in Plymouth, New Hampshire! #FITN #NHPrimary 
https://t.co/zQscD1mCwM",False,join tomorrow plymouth new hampshire fitn nhprimary,0.45454545454545453,0.13636363636363635,positive
realDonaldTrump,The New Hampshire drug epidemic must stop. If elected POTUS- I will create borders &amp; the drugs will stop pouring in. https://t.co/YdEnhqdTbS,False,new hampshire drug epidemic must stop elected potus create borders amp drugs stop pouring,0.45454545454545453,0.13636363636363635,positive
realDonaldTrump,"""@lisabrossman:  @ukcatwoman52 @ericnlin @AC360 He is for America! Security for America! Jobs for America! There is no other leader!""",False,lisabrossman ukcatwoman ericnlin america security america jobs america leader,0.0,0.0,neutral
realDonaldTrump,"Wow, Jeb Bush, whose campaign is a total disaster, had to bring in mommy to take a slap at me. Not nice!",False,wow jeb bush whose campaign total disaster bring mommy take slap nice,0.9166666666666666,0.2333333333333333,positive
realDonaldTrump,"""@billrey16929057: @seanhannity #Hannity @realDonaldTrump is the only hope to #MAKEAMERICAGREATAGAIN""",False,billrey seanhannity hannity realdonaldtrump hope makeamericagreatagain,0.0,0.0,neutral
realDonaldTrump,"""@ukcatwoman52: @ericnlin @AC360 all candidates liars. Trump is the only one that speak the truth people need to hear what Trump is saying.""",False,ukcatwoman ericnlin candidates liars trump one speak truth people need hear trump saying,0.0,0.0,neutral
realDonaldTrump,"""@autumnandews08: @realDonaldTrump Trump Will WIN the Debate like he has WON ALL the others! He is heads above the rest! #VoteTrump"" Thanks!",False,autumnandews realdonaldtrump trump win debate like others heads rest votetrump thanks,0.30000000000000004,0.5,positive
